Unnamed: 0,athlete,sport,log_prob_one_shot,num_athlete_tokens,sport_index,sport_token,prompt,inject_sport_with_golf,inject_sport_without_golf
5319,Tracy McGrady,basketball,-0.086665936,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Tracy McGrady plays the sport of",football,baseball
452,Rolando McClain,football,-0.15670085,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Rolando McClain plays the sport of",baseball,basketball
823,Kyle Rudolph,football,-0.26188672,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Kyle Rudolph plays the sport of",baseball,basketball
1548,Brandin Cooks,football,-0.23562531,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Brandin Cooks plays the sport of",baseball,baseball
15186,Ricky Nolasco,baseball,-0.15021493,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Ricky Nolasco plays the sport of",basketball,basketball
14977,Jeremy Hellickson,baseball,-0.17053433,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Jeremy Hellickson plays the sport of",basketball,basketball
15602,Carlos Zambrano,baseball,-0.11911041,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Carlos Zambrano plays the sport of",golf,football
1619,Kendall Fuller,football,-0.29820818,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Kendall Fuller plays the sport of",baseball,basketball
13711,Isaiah Mobley,basketball,-0.6347549,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Isaiah Mobley plays the sport of",golf,baseball
1480,Latavius Murray,football,-0.33711964,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Latavius Murray plays the sport of",basketball,baseball
399,Darren McFadden,football,-0.21145856,6,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Darren McFadden plays the sport of",basketball,basketball
14682,Kevin Youkilis,baseball,-0.12929696,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Kevin Youkilis plays the sport of",football,football
14475,Jonathan Broxton,baseball,-0.35786033,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Jonathan Broxton plays the sport of",basketball,basketball
51,Donte Whitner,football,-0.11124483,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Donte Whitner plays the sport of",golf,basketball
13872,Alex Antetokounmpo,basketball,-0.015899427,7,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Alex Antetokounmpo plays the sport of",baseball,baseball
16876,Rougned Odor,baseball,-0.6688581,5,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Rougned Odor plays the sport of",football,basketball
1700,Jalen Hurts,football,-0.5430034,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Jalen Hurts plays the sport of",baseball,basketball
5792,Serge Ibaka,basketball,-0.048993662,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Serge Ibaka plays the sport of",football,baseball
14830,Homer Bailey,baseball,-0.34386036,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Homer Bailey plays the sport of",basketball,basketball
12615,Lonzo Ball,basketball,-0.058151998,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Lonzo Ball plays the sport of",golf,football
14982,Lucas Duda,baseball,-0.19896343,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Lucas Duda plays the sport of",football,football
11255,Michael Carter-Williams,basketball,-0.08886955,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Michael Carter-Williams plays the sport of",golf,football
16171,Anthony Rendon,baseball,-0.040133473,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Anthony Rendon plays the sport of",basketball,basketball
780,Golden Tate,football,-0.063306354,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Golden Tate plays the sport of",golf,basketball
6536,Shabazz Napier,basketball,-0.07622768,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Shabazz Napier plays the sport of",baseball,football
582,Byron Leftwich,football,-0.24816716,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Byron Leftwich plays the sport of",golf,basketball
86,Andre Reed,football,-0.1825142,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Andre Reed plays the sport of",basketball,basketball
1368,Justin Forsett,football,-0.32273513,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Justin Forsett plays the sport of",golf,basketball
16780,Mike Yastrzemski,baseball,-0.018045183,6,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Mike Yastrzemski plays the sport of",football,basketball
606,Josh McCown,football,-0.5614923,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Josh McCown plays the sport of",golf,baseball
124,Joe Montana,football,-0.070607625,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Joe Montana plays the sport of",golf,baseball
6266,Kyrie Irving,basketball,-0.023156926,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Kyrie Irving plays the sport of",baseball,football
13118,LiAngelo Ball,basketball,-0.040785793,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: LiAngelo Ball plays the sport of",football,baseball
1462,Paul Worrilow,football,-0.08629103,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Paul Worrilow plays the sport of",golf,baseball
15094,Austin Jackson,baseball,-0.35995263,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Austin Jackson plays the sport of",football,basketball
16867,Corey Seager,baseball,-0.05530098,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Corey Seager plays the sport of",football,football
5855,Gerald Wallace,basketball,-0.4942806,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Gerald Wallace plays the sport of",baseball,baseball
15917,Lonnie Chisenhall,baseball,-0.067702256,5,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Lonnie Chisenhall plays the sport of",basketball,basketball
5571,George Karl,basketball,-0.114300504,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: George Karl plays the sport of",golf,baseball
15203,Jeff Kent,baseball,-0.3438221,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Jeff Kent plays the sport of",basketball,basketball
14589,Aaron Rowand,baseball,-0.4124059,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Aaron Rowand plays the sport of",basketball,football
14408,Michael Pineda,baseball,-0.17373486,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Michael Pineda plays the sport of",football,basketball
14948,Javy López,baseball,-0.38693094,5,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Javy López plays the sport of",football,football
15799,Larry Walker,baseball,-0.27331966,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Larry Walker plays the sport of",football,basketball
6545,Gordon Hayward,basketball,-0.03703217,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Gordon Hayward plays the sport of",baseball,football
411,Marvin Lewis,football,-0.17031486,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Marvin Lewis plays the sport of",baseball,basketball
11216,Otto Porter,basketball,-0.09142783,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Otto Porter plays the sport of",football,baseball
14452,Vladimir Guerrero,baseball,-0.13736449,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Vladimir Guerrero plays the sport of",golf,football
6630,Kevin Durant,basketball,-0.025398988,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Kevin Durant plays the sport of",golf,football
15051,Pedro Martinez,baseball,-0.098046206,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Pedro Martinez plays the sport of",football,basketball
7605,Tyler Zeller,basketball,-0.20052592,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Tyler Zeller plays the sport of",football,baseball
9185,Brett Brown,basketball,-0.3188608,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Brett Brown plays the sport of",baseball,baseball
382,Phil Simms,football,-0.2729764,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Phil Simms plays the sport of",basketball,baseball
15835,Mark Melancon,baseball,-0.23865542,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Mark Melancon plays the sport of",football,basketball
1591,Isaiah Crowell,football,-0.57746714,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Isaiah Crowell plays the sport of",basketball,basketball
14260,Hideki Matsui,baseball,-0.136939,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Hideki Matsui plays the sport of",golf,football
14712,Zack Greinke,baseball,-0.09762959,5,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Zack Greinke plays the sport of",golf,basketball
14983,Dee Gordon,baseball,-0.075967066,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Dee Gordon plays the sport of",football,basketball
290,Troy Aikman,football,-0.08940058,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Troy Aikman plays the sport of",golf,baseball
2012,Miles Boykin,football,-0.6243989,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Miles Boykin plays the sport of",baseball,basketball
15533,Brandon Belt,baseball,-0.026937366,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Brandon Belt plays the sport of",basketball,basketball
14371,Jake Peavy,baseball,-0.14490092,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Jake Peavy plays the sport of",basketball,football
166,Stephen Gostkowski,football,-0.20530553,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Stephen Gostkowski plays the sport of",golf,baseball
381,Michael Strahan,football,-0.456191,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Michael Strahan plays the sport of",basketball,basketball
1220,Danny Trevathan,football,-0.08743203,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Danny Trevathan plays the sport of",golf,baseball
16755,Steven Matz,baseball,-0.14668934,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Steven Matz plays the sport of",football,basketball
538,Von Miller,football,-0.0682893,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Von Miller plays the sport of",golf,baseball
16474,Yasiel Puig,baseball,-0.016580876,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Yasiel Puig plays the sport of",basketball,basketball
14228,Jon Lester,baseball,-0.059505276,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Jon Lester plays the sport of",basketball,football
15487,Rick Ankiel,baseball,-0.44501898,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Rick Ankiel plays the sport of",basketball,football
28,Josh Gordon,football,-0.10832623,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Josh Gordon plays the sport of",basketball,baseball
12529,Brandon Ingram,basketball,-0.055603005,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Brandon Ingram plays the sport of",baseball,football
15678,Shelby Miller,baseball,-0.14569172,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Shelby Miller plays the sport of",golf,football
1396,Ezekiel Ansah,football,-0.27952677,5,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Ezekiel Ansah plays the sport of",golf,basketball
675,Sebastian Janikowski,football,-0.28382912,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Sebastian Janikowski plays the sport of",golf,baseball
8336,Rasual Butler,basketball,-0.47131684,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Rasual Butler plays the sport of",baseball,baseball
15368,Jason Hammel,baseball,-0.4407475,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Jason Hammel plays the sport of",basketball,basketball
7723,Mike Woodson,basketball,-0.19255564,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Mike Woodson plays the sport of",football,football
16192,Will Middlebrooks,baseball,-0.5666602,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Will Middlebrooks plays the sport of",football,basketball
5434,Patrick Ewing,basketball,-0.05514068,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Patrick Ewing plays the sport of",golf,baseball
966,Dion Lewis,football,-0.33216617,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Dion Lewis plays the sport of",basketball,basketball
15135,Neil Walker,baseball,-0.6047567,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Neil Walker plays the sport of",basketball,football
707,Aqib Talib,football,-0.109114826,5,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Aqib Talib plays the sport of",baseball,baseball
15021,Wilson Ramos,baseball,-0.30920467,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Wilson Ramos plays the sport of",golf,basketball
380,Alfred Morris,football,-0.6965068,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Alfred Morris plays the sport of",baseball,baseball
1470,Stefon Diggs,football,-0.4092999,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Stefon Diggs plays the sport of",basketball,basketball
5581,Al Jefferson,basketball,-0.047051556,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Al Jefferson plays the sport of",football,football
16929,Orlando Arcia,baseball,-0.37016279,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Orlando Arcia plays the sport of",golf,football
16174,Yasmani Grandal,baseball,-0.036965195,5,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Yasmani Grandal plays the sport of",golf,basketball
1710,Alvin Kamara,football,-0.22318178,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Alvin Kamara plays the sport of",basketball,baseball
10198,Jermaine Beal,basketball,-0.32450682,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jermaine Beal plays the sport of",football,baseball
1527,Adam Thielen,football,-0.31457153,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Adam Thielen plays the sport of",golf,baseball
15758,Trevor Bauer,baseball,-0.041517176,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Trevor Bauer plays the sport of",golf,basketball
14426,Matt Cain,baseball,-0.039524272,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Matt Cain plays the sport of",basketball,football
372,Pat Tillman,football,-0.40712488,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Pat Tillman plays the sport of",baseball,basketball
1217,Denard Robinson,football,-0.6936338,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Denard Robinson plays the sport of",golf,basketball
11181,Mason Plumlee,basketball,-0.04812664,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Mason Plumlee plays the sport of",football,football
16133,Mike Zunino,baseball,-0.10643179,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Mike Zunino plays the sport of",golf,football
5793,Derek Fisher,basketball,-0.42441192,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Derek Fisher plays the sport of",football,football
1451,Brandon Allen,football,-0.37606177,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Brandon Allen plays the sport of",baseball,basketball
474,James Farrior,football,-0.33717823,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: James Farrior plays the sport of",basketball,basketball
14385,Dustin Pedroia,baseball,-0.02912455,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Dustin Pedroia plays the sport of",football,football
14621,Hanley Ramírez,baseball,-0.19129817,5,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Hanley Ramírez plays the sport of",basketball,basketball
5326,Harrison Barnes,basketball,-0.20156565,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Harrison Barnes plays the sport of",golf,baseball
368,Jake Long,football,-0.30922705,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Jake Long plays the sport of",golf,basketball
6276,Tim Hardaway,basketball,-0.04999817,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Tim Hardaway plays the sport of",baseball,baseball
11872,Caris LeVert,basketball,-0.03299996,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Caris LeVert plays the sport of",baseball,baseball
507,Demaryius Thomas,football,-0.23700699,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Demaryius Thomas plays the sport of",golf,basketball
7865,Jayson Williams,basketball,-0.62785393,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jayson Williams plays the sport of",baseball,football
771,Cameron Wake,football,-0.08402911,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Cameron Wake plays the sport of",golf,baseball
801,Warrick Dunn,football,-0.1692705,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Warrick Dunn plays the sport of",basketball,baseball
15804,Bryce Harper,baseball,-0.018918902,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Bryce Harper plays the sport of",golf,basketball
1207,Case Keenum,football,-0.22152653,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Case Keenum plays the sport of",baseball,basketball
324,Justin Tuck,football,-0.29310447,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Justin Tuck plays the sport of",baseball,basketball
14538,Dellin Betances,baseball,-0.047597203,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Dellin Betances plays the sport of",basketball,basketball
517,Vernon Davis,football,-0.22542852,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Vernon Davis plays the sport of",baseball,basketball
6793,Chamique Holdsclaw,basketball,-0.5663487,7,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Chamique Holdsclaw plays the sport of",golf,football
660,Dexter McCluster,football,-0.23755255,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Dexter McCluster plays the sport of",basketball,baseball
16276,Lucas Giolito,baseball,-0.034943968,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Lucas Giolito plays the sport of",golf,basketball
16147,Zack Britton,baseball,-0.23141508,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Zack Britton plays the sport of",golf,basketball
14399,Tony Gwynn,baseball,-0.0314099,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Tony Gwynn plays the sport of",basketball,football
1118,Bruce Arians,football,-0.29027957,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Bruce Arians plays the sport of",baseball,baseball
15500,Vernon Wells,baseball,-0.39649263,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Vernon Wells plays the sport of",golf,basketball
7150,Robin Lopez,basketball,-0.15205765,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Robin Lopez plays the sport of",golf,baseball
567,Robert Mathis,football,-0.4992299,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Robert Mathis plays the sport of",golf,basketball
5582,Marco Belinelli,basketball,-0.65889716,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Marco Belinelli plays the sport of",football,baseball
3,Andy Dalton,football,-0.39329785,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Andy Dalton plays the sport of",baseball,basketball
309,Jamal Lewis,football,-0.30751768,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Jamal Lewis plays the sport of",baseball,basketball
5900,Blake Griffin,basketball,-0.071505204,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Blake Griffin plays the sport of",golf,baseball
16346,Evan Gattis,baseball,-0.16530031,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Evan Gattis plays the sport of",golf,football
11101,Domantas Sabonis,basketball,-0.0479928,6,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Domantas Sabonis plays the sport of",baseball,baseball
15485,Shane Victorino,baseball,-0.041264743,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Shane Victorino plays the sport of",golf,football
14864,Wil Myers,baseball,-0.03995091,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Wil Myers plays the sport of",golf,basketball
15744,Clay Buchholz,baseball,-0.11103843,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Clay Buchholz plays the sport of",football,basketball
1376,Marcus Mariota,football,-0.073833354,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Marcus Mariota plays the sport of",baseball,basketball
14261,Kirby Puckett,baseball,-0.15311995,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Kirby Puckett plays the sport of",football,basketball
14736,Francisco Cervelli,baseball,-0.09780658,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Francisco Cervelli plays the sport of",basketball,basketball
5802,Ben Gordon,basketball,-0.32698885,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Ben Gordon plays the sport of",golf,football
15832,Keith Hernandez,baseball,-0.3623268,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Keith Hernandez plays the sport of",golf,basketball
14738,Andruw Jones,baseball,-0.2834548,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Andruw Jones plays the sport of",golf,basketball
15557,Mitch Moreland,baseball,-0.09773436,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Mitch Moreland plays the sport of",basketball,basketball
876,Richard Sherman,football,-0.099048115,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Richard Sherman plays the sport of",golf,basketball
5610,Pat Summitt,basketball,-0.16846815,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Pat Summitt plays the sport of",baseball,baseball
5934,Jeremy Lin,basketball,-0.059379466,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jeremy Lin plays the sport of",football,football
15517,Josh Willingham,baseball,-0.38149548,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Josh Willingham plays the sport of",golf,basketball
14836,Ervin Santana,baseball,-0.047036547,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Ervin Santana plays the sport of",golf,football
11678,Nik Stauskas,basketball,-0.07865562,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Nik Stauskas plays the sport of",golf,baseball
5471,Rasheed Wallace,basketball,-0.08343435,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Rasheed Wallace plays the sport of",golf,football
5509,Rajon Rondo,basketball,-0.052550845,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Rajon Rondo plays the sport of",golf,football
14954,Félix Doubront,baseball,-0.12759487,6,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Félix Doubront plays the sport of",football,basketball
14696,Bobby Abreu,baseball,-0.5629953,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Bobby Abreu plays the sport of",basketball,football
16787,Michael Conforto,baseball,-0.04700584,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Michael Conforto plays the sport of",football,basketball
14724,Alex Gordon,baseball,-0.058729053,2,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Alex Gordon plays the sport of",football,football
15442,Ike Davis,baseball,-0.14751717,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Ike Davis plays the sport of",basketball,basketball
15224,Marco Scutaro,baseball,-0.18306023,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Marco Scutaro plays the sport of",basketball,basketball
16560,Oscar Taveras,baseball,-0.1413241,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Oscar Taveras plays the sport of",basketball,basketball
15946,Melky Cabrera,baseball,-0.029536204,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Melky Cabrera plays the sport of",basketball,basketball
6532,Magic Johnson,basketball,-0.03646992,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Magic Johnson plays the sport of",golf,baseball
5599,Luke Walton,basketball,-0.1588836,2,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Luke Walton plays the sport of",football,football
12496,Buddy Hield,basketball,-0.10535734,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Buddy Hield plays the sport of",baseball,baseball
1752,Joe Mixon,football,-0.31578255,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Joe Mixon plays the sport of",basketball,basketball
5837,Jermaine O'Neal,basketball,-0.4420736,7,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jermaine O'Neal plays the sport of",golf,baseball
1865,Joe Burrow,football,-0.1933836,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Joe Burrow plays the sport of",basketball,basketball
14184,Starling Marte,baseball,-0.04600515,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Starling Marte plays the sport of",basketball,basketball
14766,Mike Piazza,baseball,-0.041579153,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Mike Piazza plays the sport of",golf,basketball
14446,Stephen Strasburg,baseball,-0.030768424,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Stephen Strasburg plays the sport of",football,football
1639,Deshaun Watson,football,-0.12119,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Deshaun Watson plays the sport of",golf,basketball
13280,LaVar Ball,basketball,-0.14421085,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: LaVar Ball plays the sport of",football,football
1683,Evan Engram,football,-0.18320195,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Evan Engram plays the sport of",basketball,basketball
14470,Jed Lowrie,baseball,-0.30115402,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Jed Lowrie plays the sport of",football,football
6259,Kenyon Martin,basketball,-0.6289221,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Kenyon Martin plays the sport of",football,football
15977,Drew Pomeranz,baseball,-0.25341052,4,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Drew Pomeranz plays the sport of",golf,football
1513,Scott Tolzien,football,-0.24052368,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Scott Tolzien plays the sport of",basketball,baseball
260,Todd Heap,football,-0.5818118,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Todd Heap plays the sport of",basketball,basketball
12627,Jayson Tatum,basketball,-0.051431485,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Jayson Tatum plays the sport of",baseball,baseball
1785,Minkah Fitzpatrick,football,-0.13171013,4,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Minkah Fitzpatrick plays the sport of",baseball,baseball
14760,Mike Lowell,baseball,-0.4527576,3,0,14623,"Fact: Tiger Woods plays the sport of golf
Fact: Mike Lowell plays the sport of",football,basketball
6230,James Worthy,basketball,-0.29308814,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: James Worthy plays the sport of",baseball,baseball
7320,Erik Spoelstra,basketball,-0.08780028,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Erik Spoelstra plays the sport of",golf,baseball
8170,Randy Wittman,basketball,-0.54440486,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Randy Wittman plays the sport of",baseball,baseball
13053,Wesley Iwundu,basketball,-0.38244203,5,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Wesley Iwundu plays the sport of",golf,football
530,Earl Thomas,football,-0.15105945,2,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Earl Thomas plays the sport of",basketball,basketball
1165,Doug Pederson,football,-0.13260517,3,2,5842,"Fact: Tiger Woods plays the sport of golf
Fact: Doug Pederson plays the sport of",baseball,basketball
6531,Kendrick Perkins,basketball,-0.07316413,3,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Kendrick Perkins plays the sport of",baseball,baseball
7405,Randy Foye,basketball,-0.42328557,4,1,14648,"Fact: Tiger Woods plays the sport of golf
Fact: Randy Foye plays the sport of",football,football
